,Province/State,Country/Region,Lat,Long,Day,Confirmed,Recovered,Deaths,Province/State_Country/Region
11825,"Maricopa County, AZ",US,33.2918,-112.4291,2020-02-18,1,0,0,"Maricopa County, AZ - US"
11839,"San Diego County, CA",US,32.7157,-117.1611,2020-02-18,2,0,0,"San Diego County, CA - US"
11840,"San Benito, CA",US,36.5761,-120.9876,2020-02-18,2,0,0,"San Benito, CA - US"
11841,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-18,1,0,0,"Los Angeles, CA - US"
11842,"King County, WA",US,47.6062,-122.3321,2020-02-18,1,1,0,"King County, WA - US"
11843,"Cook County, IL",US,41.7377,-87.6976,2020-02-18,2,2,0,"Cook County, IL - US"
11898,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-18,9,8,0,United Kingdom - United Kingdom
11934,,Thailand,15.0,101.0,2020-02-19,35,15,0,Thailand
11935,,Japan,36.0,138.0,2020-02-19,84,18,1,Japan
11936,,Singapore,1.2833,103.8333,2020-02-19,84,34,0,Singapore
11937,,Nepal,28.1667,84.25,2020-02-19,1,1,0,Nepal
11938,,Malaysia,2.5,112.5,2020-02-19,22,15,0,Malaysia
11939,British Columbia,Canada,49.2827,-123.1207,2020-02-19,5,0,0,British Columbia - Canada
11940,New South Wales,Australia,-33.8688,151.2093,2020-02-19,4,4,0,New South Wales - Australia
11941,Victoria,Australia,-37.8136,144.9631,2020-02-19,4,4,0,Victoria - Australia
11942,Queensland,Australia,-28.0167,153.4,2020-02-19,5,0,0,Queensland - Australia
11943,,Cambodia,11.55,104.9167,2020-02-19,1,1,0,Cambodia
11944,,Sri Lanka,7.0,81.0,2020-02-19,1,1,0,Sri Lanka
11945,,Germany,51.0,9.0,2020-02-19,16,12,0,Germany
11946,,Finland,64.0,26.0,2020-02-19,1,1,0,Finland
11947,,United Arab Emirates,24.0,54.0,2020-02-19,9,4,0,United Arab Emirates
11948,,Philippines,13.0,122.0,2020-02-19,3,1,1,Philippines
11949,,India,21.0,78.0,2020-02-19,3,3,0,India
11950,,Italy,43.0,12.0,2020-02-19,3,0,0,Italy
11951,,Sweden,63.0,16.0,2020-02-19,1,0,0,Sweden
11952,,Spain,40.0,-4.0,2020-02-19,2,2,0,Spain
11953,South Australia,Australia,-34.9285,138.6007,2020-02-19,2,2,0,South Australia - Australia
11954,,Belgium,50.8333,4.0,2020-02-19,1,1,0,Belgium
11955,,Egypt,26.0,30.0,2020-02-19,1,0,0,Egypt
12028,Ontario,Canada,51.2538,-85.3232,2020-02-19,3,1,0,Ontario - Canada
12090,Hubei,China,30.9756,112.2707,2020-02-19,62031,10337,2029,Hubei - China
12091,,Iran,32.0,53.0,2020-02-19,2,0,2,Iran
12092,,"Korea, South",36.0,128.0,2020-02-19,31,12,0,"Korea, South"
12093,France,France,46.2276,2.2137,2020-02-19,12,4,1,France - France
12094,Guangdong,China,23.3417,113.4244,2020-02-19,1331,606,5,Guangdong - China
12095,Henan,China,33.882,113.61399999999999,2020-02-19,1262,573,19,Henan - China
12096,Zhejiang,China,29.1832,120.0934,2020-02-19,1174,604,0,Zhejiang - China
12097,Hunan,China,27.6104,111.7088,2020-02-19,1008,561,4,Hunan - China
12098,Anhui,China,31.8257,117.2264,2020-02-19,986,413,6,Anhui - China
12099,Jiangxi,China,27.614,115.7221,2020-02-19,934,362,1,Jiangxi - China
12100,Shandong,China,36.3427,118.1498,2020-02-19,544,231,3,Shandong - China
12101,Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-19,621,1,0,Diamond Princess - Cruise Ship
12102,Jiangsu,China,32.9711,119.455,2020-02-19,631,318,0,Jiangsu - China
12103,Chongqing,China,30.0572,107.874,2020-02-19,560,274,5,Chongqing - China
12104,Sichuan,China,30.6171,102.7103,2020-02-19,514,188,3,Sichuan - China
12105,Heilongjiang,China,47.861999999999995,127.7615,2020-02-19,470,120,12,Heilongjiang - China
12107,Beijing,China,40.1824,116.4142,2020-02-19,393,145,4,Beijing - China
12108,Shanghai,China,31.201999999999998,121.4491,2020-02-19,333,186,2,Shanghai - China
12109,Hebei,China,39.549,116.1306,2020-02-19,306,152,4,Hebei - China
12110,Fujian,China,26.0789,117.9874,2020-02-19,293,112,0,Fujian - China
12111,Guangxi,China,23.8298,108.7881,2020-02-19,244,86,2,Guangxi - China
12112,Shaanxi,China,35.1917,108.8701,2020-02-19,242,102,0,Shaanxi - China
12113,Yunnan,China,24.974,101.48700000000001,2020-02-19,172,60,1,Yunnan - China
12114,Hainan,China,19.1959,109.7453,2020-02-19,168,84,4,Hainan - China
12115,Guizhou,China,26.8154,106.8748,2020-02-19,146,70,2,Guizhou - China
12116,Tianjin,China,39.3054,117.323,2020-02-19,130,54,3,Tianjin - China
12117,Shanxi,China,37.5777,112.2922,2020-02-19,131,68,0,Shanxi - China
12118,Gansu,China,37.8099,101.0583,2020-02-19,91,65,2,Gansu - China
12119,Hong Kong,China,22.3,114.2,2020-02-19,63,5,2,Hong Kong - China
12120,Liaoning,China,41.2956,122.6085,2020-02-19,121,55,1,Liaoning - China
12121,Jilin,China,43.6661,126.1923,2020-02-19,90,37,1,Jilin - China
12123,Xinjiang,China,41.1129,85.2401,2020-02-19,76,20,1,Xinjiang - China
12124,Inner Mongolia,China,44.0935,113.9448,2020-02-19,75,10,0,Inner Mongolia - China
12125,Ningxia,China,37.2692,106.1655,2020-02-19,71,42,0,Ningxia - China
12126,,Taiwan*,23.7,121.0,2020-02-19,23,2,1,Taiwan*
12127,,Vietnam,16.0,108.0,2020-02-19,16,7,0,Vietnam
12128,,Russia,60.0,90.0,2020-02-19,2,2,0,Russia
12129,Qinghai,China,35.7452,95.9956,2020-02-19,18,16,0,Qinghai - China
12130,Macau,China,22.1667,113.55,2020-02-19,10,5,0,Macau - China
12138,Tibet,China,31.6927,88.0924,2020-02-19,1,1,0,Tibet - China
12250,"Santa Clara County, CA",US,37.3541,-121.9552,2020-02-19,2,0,0,"Santa Clara County, CA - US"
12258,"Suffolk County, MA",US,42.3601,-71.0589,2020-02-19,1,0,0,"Suffolk County, MA - US"
12265,"Orange County, CA",US,33.7879,-117.8531,2020-02-19,1,0,0,"Orange County, CA - US"
12267,"Maricopa County, AZ",US,33.2918,-112.4291,2020-02-19,1,0,0,"Maricopa County, AZ - US"
12281,"San Diego County, CA",US,32.7157,-117.1611,2020-02-19,2,0,0,"San Diego County, CA - US"
12282,"San Benito, CA",US,36.5761,-120.9876,2020-02-19,2,0,0,"San Benito, CA - US"
12283,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-19,1,0,0,"Los Angeles, CA - US"
12284,"King County, WA",US,47.6062,-122.3321,2020-02-19,1,1,0,"King County, WA - US"
12285,"Cook County, IL",US,41.7377,-87.6976,2020-02-19,2,2,0,"Cook County, IL - US"
12340,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-19,9,8,0,United Kingdom - United Kingdom
12376,,Thailand,15.0,101.0,2020-02-20,35,15,0,Thailand
12377,,Japan,36.0,138.0,2020-02-20,94,18,1,Japan
12378,,Singapore,1.2833,103.8333,2020-02-20,84,34,0,Singapore
12379,,Nepal,28.1667,84.25,2020-02-20,1,1,0,Nepal
12380,,Malaysia,2.5,112.5,2020-02-20,22,15,0,Malaysia
12381,British Columbia,Canada,49.2827,-123.1207,2020-02-20,5,0,0,British Columbia - Canada
12382,New South Wales,Australia,-33.8688,151.2093,2020-02-20,4,4,0,New South Wales - Australia
12383,Victoria,Australia,-37.8136,144.9631,2020-02-20,4,4,0,Victoria - Australia
12384,Queensland,Australia,-28.0167,153.4,2020-02-20,5,0,0,Queensland - Australia
12385,,Cambodia,11.55,104.9167,2020-02-20,1,1,0,Cambodia
12386,,Sri Lanka,7.0,81.0,2020-02-20,1,1,0,Sri Lanka
12387,,Germany,51.0,9.0,2020-02-20,16,12,0,Germany
12388,,Finland,64.0,26.0,2020-02-20,1,1,0,Finland
12389,,United Arab Emirates,24.0,54.0,2020-02-20,9,4,0,United Arab Emirates
12390,,Philippines,13.0,122.0,2020-02-20,3,1,1,Philippines
12391,,India,21.0,78.0,2020-02-20,3,3,0,India
12392,,Italy,43.0,12.0,2020-02-20,3,0,0,Italy
12393,,Sweden,63.0,16.0,2020-02-20,1,0,0,Sweden
12394,,Spain,40.0,-4.0,2020-02-20,2,2,0,Spain
12395,South Australia,Australia,-34.9285,138.6007,2020-02-20,2,2,0,South Australia - Australia
12396,,Belgium,50.8333,4.0,2020-02-20,1,1,0,Belgium
12397,,Egypt,26.0,30.0,2020-02-20,1,0,0,Egypt
12470,Ontario,Canada,51.2538,-85.3232,2020-02-20,3,1,0,Ontario - Canada
12532,Hubei,China,30.9756,112.2707,2020-02-20,62442,11788,2144,Hubei - China
12533,,Iran,32.0,53.0,2020-02-20,5,0,2,Iran
12534,,"Korea, South",36.0,128.0,2020-02-20,104,16,1,"Korea, South"
12535,France,France,46.2276,2.2137,2020-02-20,12,4,1,France - France
12536,Guangdong,China,23.3417,113.4244,2020-02-20,1332,642,5,Guangdong - China
12537,Henan,China,33.882,113.61399999999999,2020-02-20,1265,637,19,Henan - China
12538,Zhejiang,China,29.1832,120.0934,2020-02-20,1175,633,1,Zhejiang - China
12539,Hunan,China,27.6104,111.7088,2020-02-20,1010,634,4,Hunan - China
12540,Anhui,China,31.8257,117.2264,2020-02-20,987,474,6,Anhui - China
12541,Jiangxi,China,27.614,115.7221,2020-02-20,934,433,1,Jiangxi - China
12542,Shandong,China,36.3427,118.1498,2020-02-20,546,254,4,Shandong - China
12543,Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-20,634,1,2,Diamond Princess - Cruise Ship
12544,Jiangsu,China,32.9711,119.455,2020-02-20,631,356,0,Jiangsu - China
12545,Chongqing,China,30.0572,107.874,2020-02-20,567,299,6,Chongqing - China
12546,Sichuan,China,30.6171,102.7103,2020-02-20,520,217,3,Sichuan - China
12547,Heilongjiang,China,47.861999999999995,127.7615,2020-02-20,476,136,12,Heilongjiang - China
12549,Beijing,China,40.1824,116.4142,2020-02-20,395,153,4,Beijing - China
12550,Shanghai,China,31.201999999999998,121.4491,2020-02-20,334,199,2,Shanghai - China
12551,Hebei,China,39.549,116.1306,2020-02-20,307,169,5,Hebei - China
12552,Fujian,China,26.0789,117.9874,2020-02-20,293,126,1,Fujian - China
12553,Guangxi,China,23.8298,108.7881,2020-02-20,245,90,2,Guangxi - China
12554,Shaanxi,China,35.1917,108.8701,2020-02-20,245,118,1,Shaanxi - China
12555,Yunnan,China,24.974,101.48700000000001,2020-02-20,174,79,2,Yunnan - China
12556,Hainan,China,19.1959,109.7453,2020-02-20,168,86,4,Hainan - China
12557,Guizhou,China,26.8154,106.8748,2020-02-20,146,72,2,Guizhou - China
12558,Tianjin,China,39.3054,117.323,2020-02-20,131,59,3,Tianjin - China
12559,Shanxi,China,37.5777,112.2922,2020-02-20,132,76,0,Shanxi - China
12560,Gansu,China,37.8099,101.0583,2020-02-20,91,71,2,Gansu - China
12561,Hong Kong,China,22.3,114.2,2020-02-20,68,6,2,Hong Kong - China
12562,Liaoning,China,41.2956,122.6085,2020-02-20,121,59,1,Liaoning - China
12563,Jilin,China,43.6661,126.1923,2020-02-20,91,43,1,Jilin - China
12565,Xinjiang,China,41.1129,85.2401,2020-02-20,76,22,1,Xinjiang - China
12566,Inner Mongolia,China,44.0935,113.9448,2020-02-20,75,16,0,Inner Mongolia - China
12567,Ningxia,China,37.2692,106.1655,2020-02-20,71,44,0,Ningxia - China
12568,,Taiwan*,23.7,121.0,2020-02-20,24,2,1,Taiwan*
12569,,Vietnam,16.0,108.0,2020-02-20,16,7,0,Vietnam
12570,,Russia,60.0,90.0,2020-02-20,2,2,0,Russia
12571,Qinghai,China,35.7452,95.9956,2020-02-20,18,16,0,Qinghai - China
12572,Macau,China,22.1667,113.55,2020-02-20,10,6,0,Macau - China
12580,Tibet,China,31.6927,88.0924,2020-02-20,1,1,0,Tibet - China
12692,"Santa Clara County, CA",US,37.3541,-121.9552,2020-02-20,2,0,0,"Santa Clara County, CA - US"
12700,"Suffolk County, MA",US,42.3601,-71.0589,2020-02-20,1,0,0,"Suffolk County, MA - US"
12707,"Orange County, CA",US,33.7879,-117.8531,2020-02-20,1,0,0,"Orange County, CA - US"
12709,"Maricopa County, AZ",US,33.2918,-112.4291,2020-02-20,1,0,0,"Maricopa County, AZ - US"
12723,"San Diego County, CA",US,32.7157,-117.1611,2020-02-20,2,0,0,"San Diego County, CA - US"
12724,"San Benito, CA",US,36.5761,-120.9876,2020-02-20,2,0,0,"San Benito, CA - US"
12725,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-20,1,0,0,"Los Angeles, CA - US"
12726,"King County, WA",US,47.6062,-122.3321,2020-02-20,1,1,0,"King County, WA - US"
12727,"Cook County, IL",US,41.7377,-87.6976,2020-02-20,2,2,0,"Cook County, IL - US"
12782,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-20,9,8,0,United Kingdom - United Kingdom
12818,,Thailand,15.0,101.0,2020-02-21,35,17,0,Thailand
12819,,Japan,36.0,138.0,2020-02-21,105,22,1,Japan
12820,,Singapore,1.2833,103.8333,2020-02-21,85,37,0,Singapore
12821,,Nepal,28.1667,84.25,2020-02-21,1,1,0,Nepal
12822,,Malaysia,2.5,112.5,2020-02-21,22,15,0,Malaysia
12823,British Columbia,Canada,49.2827,-123.1207,2020-02-21,6,0,0,British Columbia - Canada
12824,New South Wales,Australia,-33.8688,151.2093,2020-02-21,4,4,0,New South Wales - Australia
12825,Victoria,Australia,-37.8136,144.9631,2020-02-21,4,4,0,Victoria - Australia
12826,Queensland,Australia,-28.0167,153.4,2020-02-21,5,1,0,Queensland - Australia
12827,,Cambodia,11.55,104.9167,2020-02-21,1,1,0,Cambodia
12828,,Sri Lanka,7.0,81.0,2020-02-21,1,1,0,Sri Lanka
12829,,Germany,51.0,9.0,2020-02-21,16,14,0,Germany
12830,,Finland,64.0,26.0,2020-02-21,1,1,0,Finland
12831,,United Arab Emirates,24.0,54.0,2020-02-21,9,4,0,United Arab Emirates
12832,,Philippines,13.0,122.0,2020-02-21,3,1,1,Philippines
12833,,India,21.0,78.0,2020-02-21,3,3,0,India
12834,,Italy,43.0,12.0,2020-02-21,20,0,1,Italy
12835,,Sweden,63.0,16.0,2020-02-21,1,0,0,Sweden
12836,,Spain,40.0,-4.0,2020-02-21,2,2,0,Spain
12837,South Australia,Australia,-34.9285,138.6007,2020-02-21,2,2,0,South Australia - Australia
12838,,Belgium,50.8333,4.0,2020-02-21,1,1,0,Belgium
12839,,Egypt,26.0,30.0,2020-02-21,1,0,0,Egypt
12840,From Diamond Princess,Australia,35.4437,139.638,2020-02-21,4,0,0,From Diamond Princess - Australia
12841,,Lebanon,33.8547,35.8623,2020-02-21,1,0,0,Lebanon
12851,,Israel,31.0,35.0,2020-02-21,1,0,0,Israel
12912,Ontario,Canada,51.2538,-85.3232,2020-02-21,3,3,0,Ontario - Canada
12974,Hubei,China,30.9756,112.2707,2020-02-21,62662,11881,2144,Hubei - China
12975,,Iran,32.0,53.0,2020-02-21,18,0,4,Iran
12976,,"Korea, South",36.0,128.0,2020-02-21,204,16,2,"Korea, South"
12977,France,France,46.2276,2.2137,2020-02-21,12,4,1,France - France
12978,Guangdong,China,23.3417,113.4244,2020-02-21,1333,690,5,Guangdong - China
12979,Henan,China,33.882,113.61399999999999,2020-02-21,1267,736,19,Henan - China
12980,Zhejiang,China,29.1832,120.0934,2020-02-21,1203,679,1,Zhejiang - China
12981,Hunan,China,27.6104,111.7088,2020-02-21,1011,661,4,Hunan - China
12982,Anhui,China,31.8257,117.2264,2020-02-21,988,539,6,Anhui - China
12983,Jiangxi,China,27.614,115.7221,2020-02-21,934,489,1,Jiangxi - China
12984,Shandong,China,36.3427,118.1498,2020-02-21,749,281,4,Shandong - China
12985,Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-21,634,1,2,Diamond Princess - Cruise Ship
12986,Jiangsu,China,32.9711,119.455,2020-02-21,631,373,0,Jiangsu - China
12987,Chongqing,China,30.0572,107.874,2020-02-21,572,316,6,Chongqing - China
12988,Sichuan,China,30.6171,102.7103,2020-02-21,525,231,3,Sichuan - China
12989,Heilongjiang,China,47.861999999999995,127.7615,2020-02-21,479,175,12,Heilongjiang - China
12991,Beijing,China,40.1824,116.4142,2020-02-21,396,169,4,Beijing - China
12992,Shanghai,China,31.201999999999998,121.4491,2020-02-21,334,211,2,Shanghai - China
12993,Hebei,China,39.549,116.1306,2020-02-21,308,184,5,Hebei - China
12994,Fujian,China,26.0789,117.9874,2020-02-21,293,149,1,Fujian - China
12995,Guangxi,China,23.8298,108.7881,2020-02-21,246,97,2,Guangxi - China
12996,Shaanxi,China,35.1917,108.8701,2020-02-21,245,134,1,Shaanxi - China
12997,Yunnan,China,24.974,101.48700000000001,2020-02-21,174,96,2,Yunnan - China
12998,Hainan,China,19.1959,109.7453,2020-02-21,168,95,4,Hainan - China
12999,Guizhou,China,26.8154,106.8748,2020-02-21,146,77,2,Guizhou - China
13000,Tianjin,China,39.3054,117.323,2020-02-21,132,62,3,Tianjin - China
13001,Shanxi,China,37.5777,112.2922,2020-02-21,132,78,0,Shanxi - China
13002,Gansu,China,37.8099,101.0583,2020-02-21,91,76,2,Gansu - China
13003,Hong Kong,China,22.3,114.2,2020-02-21,68,5,2,Hong Kong - China
13004,Liaoning,China,41.2956,122.6085,2020-02-21,121,61,1,Liaoning - China
13005,Jilin,China,43.6661,126.1923,2020-02-21,91,45,1,Jilin - China
13007,Xinjiang,China,41.1129,85.2401,2020-02-21,76,24,1,Xinjiang - China
13008,Inner Mongolia,China,44.0935,113.9448,2020-02-21,75,17,0,Inner Mongolia - China
13009,Ningxia,China,37.2692,106.1655,2020-02-21,71,48,0,Ningxia - China
13010,,Taiwan*,23.7,121.0,2020-02-21,26,2,1,Taiwan*
13011,,Vietnam,16.0,108.0,2020-02-21,16,14,0,Vietnam
13012,,Russia,60.0,90.0,2020-02-21,2,2,0,Russia
13013,Qinghai,China,35.7452,95.9956,2020-02-21,18,18,0,Qinghai - China
13014,Macau,China,22.1667,113.55,2020-02-21,10,6,0,Macau - China
13022,Tibet,China,31.6927,88.0924,2020-02-21,1,1,0,Tibet - China
13134,"Santa Clara County, CA",US,37.3541,-121.9552,2020-02-21,2,1,0,"Santa Clara County, CA - US"
13142,"Suffolk County, MA",US,42.3601,-71.0589,2020-02-21,1,0,0,"Suffolk County, MA - US"
13149,"Orange County, CA",US,33.7879,-117.8531,2020-02-21,1,0,0,"Orange County, CA - US"
13151,"Maricopa County, AZ",US,33.2918,-112.4291,2020-02-21,1,0,0,"Maricopa County, AZ - US"
13163,"Humboldt County, CA",US,40.745,-123.8695,2020-02-21,1,0,0,"Humboldt County, CA - US"
13164,"Sacramento County, CA",US,38.4747,-121.3542,2020-02-21,1,0,0,"Sacramento County, CA - US"
13165,"San Diego County, CA",US,32.7157,-117.1611,2020-02-21,2,1,0,"San Diego County, CA - US"
13166,"San Benito, CA",US,36.5761,-120.9876,2020-02-21,2,0,0,"San Benito, CA - US"
13167,"Los Angeles, CA",US,34.0522,-118.2437,2020-02-21,1,0,0,"Los Angeles, CA - US"
13168,"King County, WA",US,47.6062,-122.3321,2020-02-21,1,1,0,"King County, WA - US"
13169,"Cook County, IL",US,41.7377,-87.6976,2020-02-21,2,2,0,"Cook County, IL - US"
13224,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2020-02-21,9,8,0,United Kingdom - United Kingdom
13260,,Thailand,15.0,101.0,2020-02-22,35,17,0,Thailand
13261,,Japan,36.0,138.0,2020-02-22,122,22,1,Japan
13262,,Singapore,1.2833,103.8333,2020-02-22,85,37,0,Singapore
13263,,Nepal,28.1667,84.25,2020-02-22,1,1,0,Nepal
13264,,Malaysia,2.5,112.5,2020-02-22,22,15,0,Malaysia
13265,British Columbia,Canada,49.2827,-123.1207,2020-02-22,6,0,0,British Columbia - Canada
13266,New South Wales,Australia,-33.8688,151.2093,2020-02-22,4,4,0,New South Wales - Australia
13267,Victoria,Australia,-37.8136,144.9631,2020-02-22,4,4,0,Victoria - Australia
13268,Queensland,Australia,-28.0167,153.4,2020-02-22,5,1,0,Queensland - Australia
13269,,Cambodia,11.55,104.9167,2020-02-22,1,1,0,Cambodia
13270,,Sri Lanka,7.0,81.0,2020-02-22,1,1,0,Sri Lanka
13271,,Germany,51.0,9.0,2020-02-22,16,14,0,Germany
13272,,Finland,64.0,26.0,2020-02-22,1,1,0,Finland
13273,,United Arab Emirates,24.0,54.0,2020-02-22,13,4,0,United Arab Emirates
13274,,Philippines,13.0,122.0,2020-02-22,3,1,1,Philippines
13275,,India,21.0,78.0,2020-02-22,3,3,0,India
13276,,Italy,43.0,12.0,2020-02-22,62,1,2,Italy
13277,,Sweden,63.0,16.0,2020-02-22,1,0,0,Sweden
13278,,Spain,40.0,-4.0,2020-02-22,2,2,0,Spain
13279,South Australia,Australia,-34.9285,138.6007,2020-02-22,2,2,0,South Australia - Australia
13280,,Belgium,50.8333,4.0,2020-02-22,1,1,0,Belgium
13281,,Egypt,26.0,30.0,2020-02-22,1,0,0,Egypt
13282,From Diamond Princess,Australia,35.4437,139.638,2020-02-22,7,0,0,From Diamond Princess - Australia
13283,,Lebanon,33.8547,35.8623,2020-02-22,1,0,0,Lebanon
13293,,Israel,31.0,35.0,2020-02-22,1,0,0,Israel
13354,Ontario,Canada,51.2538,-85.3232,2020-02-22,3,3,0,Ontario - Canada
13416,Hubei,China,30.9756,112.2707,2020-02-22,64084,15299,2346,Hubei - China
13417,,Iran,32.0,53.0,2020-02-22,28,0,5,Iran
13418,,"Korea, South",36.0,128.0,2020-02-22,433,16,2,"Korea, South"
13419,France,France,46.2276,2.2137,2020-02-22,12,4,1,France - France
13420,Guangdong,China,23.3417,113.4244,2020-02-22,1339,728,5,Guangdong - China
13421,Henan,China,33.882,113.61399999999999,2020-02-22,1270,830,19,Henan - China
13422,Zhejiang,China,29.1832,120.0934,2020-02-22,1205,719,1,Zhejiang - China
13423,Hunan,China,27.6104,111.7088,2020-02-22,1013,692,4,Hunan - China
13424,Anhui,China,31.8257,117.2264,2020-02-22,989,597,6,Anhui - China
13425,Jiangxi,China,27.614,115.7221,2020-02-22,934,555,1,Jiangxi - China
13426,Shandong,China,36.3427,118.1498,2020-02-22,750,302,4,Shandong - China
13427,Diamond Princess,Cruise Ship,35.4437,139.638,2020-02-22,634,1,2,Diamond Princess - Cruise Ship
13428,Jiangsu,China,32.9711,119.455,2020-02-22,631,401,0,Jiangsu - China
13429,Chongqing,China,30.0572,107.874,2020-02-22,573,328,6,Chongqing - China
13430,Sichuan,China,30.6171,102.7103,2020-02-22,526,250,3,Sichuan - China
13431,Heilongjiang,China,47.861999999999995,127.7615,2020-02-22,479,204,12,Heilongjiang - China
13433,Beijing,China,40.1824,116.4142,2020-02-22,399,178,4,Beijing - China
13434,Shanghai,China,31.201999999999998,121.4491,2020-02-22,335,227,3,Shanghai - China
13435,Hebei,China,39.549,116.1306,2020-02-22,309,203,6,Hebei - China
13436,Fujian,China,26.0789,117.9874,2020-02-22,293,162,1,Fujian - China
13437,Guangxi,China,23.8298,108.7881,2020-02-22,249,104,2,Guangxi - China
13438,Shaanxi,China,35.1917,108.8701,2020-02-22,245,149,1,Shaanxi - China
13439,Yunnan,China,24.974,101.48700000000001,2020-02-22,174,107,2,Yunnan - China
13440,Hainan,China,19.1959,109.7453,2020-02-22,168,104,4,Hainan - China
13441,Guizhou,China,26.8154,106.8748,2020-02-22,146,90,2,Guizhou - China
13442,Tianjin,China,39.3054,117.323,2020-02-22,135,65,3,Tianjin - China
13443,Shanxi,China,37.5777,112.2922,2020-02-22,132,81,0,Shanxi - China
13444,Gansu,China,37.8099,101.0583,2020-02-22,91,76,2,Gansu - China
13445,Hong Kong,China,22.3,114.2,2020-02-22,69,6,2,Hong Kong - China
13446,Liaoning,China,41.2956,122.6085,2020-02-22,121,66,1,Liaoning - China
13447,Jilin,China,43.6661,126.1923,2020-02-22,91,52,1,Jilin - China
13449,Xinjiang,China,41.1129,85.2401,2020-02-22,76,25,2,Xinjiang - China
13450,Inner Mongolia,China,44.0935,113.9448,2020-02-22,75,26,0,Inner Mongolia - China
13451,Ningxia,China,37.2692,106.1655,2020-02-22,71,48,0,Ningxia - China
13452,,Taiwan*,23.7,121.0,2020-02-22,26,2,1,Taiwan*
13453,,Vietnam,16.0,108.0,2020-02-22,16,14,0,Vietnam
13454,,Russia,60.0,90.0,2020-02-22,2,2,0,Russia
13455,Qinghai,China,35.7452,95.9956,2020-02-22,18,18,0,Qinghai - China
13456,Macau,China,22.1667,113.55,2020-02-22,10,6,0,Macau - China
13464,Tibet,China,31.6927,88.0924,2020-02-22,1,1,0,Tibet - China
13576,"Santa Clara County, CA",US,37.3541,-121.9552,2020-02-22,2,1,0,"Santa Clara County, CA - US"
